OF,IN,0
THE,DT,0
WESTERN,JJ,0
BASIN,NN,0
OF,IN,0
LAKE,NNP,0
ERIE,NNP,0
INCLUDING,VBG,0
THE,DT,0
TRIBUTARIES,NNS,0
.,.,0
THIS,DT,0
IS,VBZ,0
A,DT,0
VERY,RB,0
BIG,JJ,0
STEP,NN,0
IN,IN,0
THE,DT,0
RIGHT,JJ,0
DIRECTION,NN,0
.,.,0
MICHIGAN,NNP,0
DID,VBD,0
MUCH,RB,0
BETTER,RBR,0
THAN,IN,0
OHIO,NNP,0
IN,IN,0
THIS,DT,0
CASE,NN,0
.,.,0
î,NNP,0
OUTBREAKS,NNPS,0
OF,IN,0
BLUE,JJ,0
-,HYPH,0
GREEN,JJ,0
ALGAE,NN,0
í,NNS,0
WHICH,WDT,0
IS,VBZ,0
ACTUALLY,RB,0
A,DT,0
TYPE,NN,0
OF,IN,0
BACTERIA,NNS,0
THAT,WDT,0
CAN,MD,0
PRODUCE,VB,0
TOXINS,NNS,0
í,NNS,0
HAVE,VBP,0
PLAGUED,VBN,0
THE,DT,0
LAKE,NN,0
SINCE,IN,0
THE,DT,0
1990S,CD,0
AT,IN,0
TIMES,NNS,0
COATING,VBG,0
LARGE,JJ,0
SECTIONS,NNS,0
IN,IN,0
PEA,NN,0
-,HYPH,0
GREEN,JJ,0
SLIME,NN,0
.,.,0
CONTAMINATION,NN,0
IN,IN,0
2014,CD,0
LEFT,VBD,0
MORE,JJR,0
THAN,IN,0
PEOPLE,NNS,0
IN,IN,0
TOLEDO,NNP,0
AND,CC,0
PARTS,NNS,0
OF,IN,0
SOUTHEASTERN,JJ,0
MICHIGAN,NNP,0
UNABLE,JJ,0
TO,TO,0
DRINK,VB,0
TAP,NN,0
WATER,NN,0
FOR,IN,0
TWO,CD,0
DAYS,NNS,0
.,.,0
THE,DT,0
2015,CD,0
BLOOM,NN,0
WAS,VBD,0
THE,DT,0
LARGEST,JJS,0
ON,IN,0
RECORD,NN,0
í,NNS,0
COVERING,VBG,0
AN,DT,0
AREA,NN,0
THE,DT,0
SIZE,NN,0
OF,IN,0
NEW,NNP,0
YORK,NNP,0
CITY,NNP,0
.,.,0
THIS,DT,0
YEARíS,JJ,0
BLOOM,NN,0
WAS,VBD,0
SMALLER,JJR,0
BECAUSE,IN,0
THERE,EX,0
WERE,VBD,0
FEWER,JJR,0
STORMS,NNS,0
THAT,WDT,0
WASHED,VBD,0
PHOSPHORUS,NN,0
-,HYPH,0
LADEN,JJ,0
FERTILIZERS,NNS,0
INTO,IN,0
THE,DT,0
LAKE,NN,0
.,.,0
BUT,CC,0
TOXICITY,NN,0
LEVELS,NNS,0
WERE,VBD,0
HIGHER,JJR,0
ACCORDING,VBG,0
TO,IN,0
SCIENTISTS,NNS,0
WITH,IN,0
THE,DT,0
NATIONAL,NNP,0
OCEANIC,NNP,0
AND,CC,0
ATMOSPHERIC,NNP,0
ADMINISTRATION,NNP,0
.,.,0
MICHIGAN,NNP,0
OHIO,NNP,0
AND,CC,0
THE,DT,0
CANADIAN,JJ,0
PROVINCE,NN,0
OF,IN,0
ONTARIO,NNP,0
AGREED,VBD,0
IN,IN,0
2015,CD,0
TO,TO,0
SEEK,VB,0
A,DT,0
40,CD,0
PERCENT,NN,0
CUT,NN,0
IN,IN,0
PHOSPHORUS,NN,0
RUNOFF,NN,0
INTO,IN,0
THE,DT,0
LAKE,NN,0
BY,IN,0
2015,CD,0
.,.,0
THEY,PRP,0
ARE,VBP,0
DEVELOPING,VBG,0
PLANS,NNS,0
TO,TO,0
MEET,VB,0
THE,DT,0
GOAL,NN,0
FOCUSING,VBG,0
PRIMARILY,RB,0
ON,IN,0
PREVENTING,VBG,0
OVERFLOWS,NNS,0
FROM,IN,0
MUNICIPAL,JJ,0
SEWAGE,NN,1
TREATMENT,NN,0
PLANTS,NNS,0
AND,CC,0
ENCOURAGING,VBG,0
FARMERS,NNS,0
TO,TO,0
USE,VB,0
PRACTICES,NNS,0
THAT,WDT,0
PREVENT,VBP,0
MANURE,NN,0
AND,CC,0
FERTILIZERS,NNS,0
FROM,IN,0
FLOWING,VBG,0
INTO,IN,0
TRIBUTARY,JJ,0
RIVERS,NNS,0
.,.,0
A,DT,0
FINDING,NN,0
THAT,IN,0
A,DT,0
WATER,NN,0
BODY,NN,0
IS,VBZ,0
IMPAIRED,VBN,0
CAN,MD,0
LEAD,VB,1
TO,IN,0
A,DT,0
FEDERAL,JJ,0
ORDER,NN,0
FOR,IN,0
STRICTER,JJR,0
POLLUTION,NN,0
CONTROLS,NNS,0
.,.,0
SUCH,JJ,0
CONTROLS,NNS,0
INCLUDE,VBP,0
A,DT,0
MAXIMUM,JJ,0
AMOUNT,NN,0
OF,IN,0
A,DT,0
CONTAMINANT,NN,0
THAT,WDT,0
CAN,MD,0
EXIST,VB,0
IN,IN,0
THE,DT,0
WATER,NN,0
AND,CC,0
REGULATION,NN,0
OF,IN,0
INDUSTRIES,NNS,0
AND,CC,0
OTHERS,NNS,0
THAT,WDT,0
CAUSE,VBP,0
THE,DT,0
POLLUTION,NN,0
.,.,0
BUT,CC,0
FOR,IN,0
NOW,RB,0
MICHIGAN,NNP,0
OFFICIALS,NNS,0
ARE,VBP,0
NOT,RB,0
DEVELOPING,VBG,0
SUCH,PDT,0
A,DT,0
PLAN,NN,0
KNOWN,VBN,0
AS,IN,0
A,DT,0
ìTOTAL,CD,0
MAXIMUM,NNP,0
DAILY,NNP,0
LOADî,NNS,0
OR,CC,0
TMDL,NN,0
BLUEPRINT,NN,0
.,.,0
INSTEAD,RB,0
THEY,PRP,0
WILL,MD,0
ASK,VB,0
THE,DT,0
U.S.,NNP,0
ENVIRONMENTAL,NNP,0
PROTECTION,NNP,0
AGENCY,NNP,0
TO,TO,0
GIVE,VB,0
THE,DT,0
AGREEMENT,NN,0
BETWEEN,IN,0
THE,DT,0
TWO,CD,0
STATES,NNS,0
AND,CC,0
ONTARIO,NNP,0
TIME,NN,0
TO,TO,0
WORK,VB,0
.,.,0
ìWE,NNP,0
ARE,VBP,0
ALWAYS,RB,0
LOOKING,VBG,0
FOR,IN,0
MORE,RBR,0
COLLABORATIVE,JJ,0
VOLUNTARY,JJ,0
APPROACHES,NNS,0
TO,IN,0
TRYING,VBG,0
TO,TO,0
SOLVE,VB,0
THESE,DT,0
PROBLEMS,NNS,0
î,NNP,0
GRETHER,NNP,0
SAID,VBD,0
.,.,0
SHE,PRP,0
SAID,VBD,0
USING,VBG,0
A,DT,0
TMDL,NNP,0
WOULD,MD,0
BE,VB,0
ìLIKE,IN,0
TAKING,VBG,0
A,DT,0
SLEDGEHAMMER,NN,0
WHEN,WRB,0
YOU,PRP,0
MIGHT,MD,0
NEED,VB,0
A,DT,0
PENCIL,NN,0
.,.,0
î,NNP,0
THE,DT,0
MICHIGAN,NNP,0
DEPARTMENT,NNP,0
OF,IN,0
AGRICULTURE,NNP,0
AND,CC,0
RURAL,NNP,0
DEVELOPMENTíS,NNP,0
CAMPAIGN,NN,0
FOR,IN,0
VOLUNTARY,JJ,0
FARM,NN,0
MEASURES,NNS,0
í,RB,0
SUCH,JJ,0
AS,IN,0
PLANTING,VBG,0
STRIPS,NNS,0
OF,IN,0
VEGETATION,NN,0
BETWEEN,IN,0
CROPLANDS,NNS,0
AND,CC,0
WATERWAYS,NNS,0
TO,TO,0
PREVENT,VB,0
EROSION,NN,0
í,NNS,0
IS,VBZ,0
GETTING,VBG,0
RESULTS,NNS,0
ACCORDING,VBG,0
TO,IN,0
THE,DT,0
AGENCYíS,JJ,0
DIRECTOR,NN,0
JAMIE,NNP,0
CLOVER,NNP,0
ADAMS,NNP,0
.,.,0
SHE,PRP,0
CREDITED,VBD,0
THAT,DT,0
APPROACH,NN,0
WITH,IN,0
A,DT,0
SHARP,JJ,0
DROP,NN,0
OF,IN,0
PHOSPHORUS,NN,0
LEVELS,NNS,0
IN,IN,0
THE,DT,0
RIVER,NNP,0
RAISIN,NNP,0
IN,IN,0
SOUTHEASTERN,JJ,0
MICHIGAN,NNP,0
A,DT,0
LAKE,NNP,0
ERIE,NNP,0
TRIBUTARY,NN,0
.,.,0
ìWHILE,NNP,0
IT,PRP,0
IS,VBZ,0
TRUE,JJ,0
THAT,IN,0
RIVER,NNP,0
RAISIN,NNP,0
'S,POS,0
TOTAL,JJ,0
PHOSPHORUS,NN,0
LEVELS,NNS,0
HAVE,VBP,0
FALLEN,VBN,0
THE,DT,0
AMOUNTS,NNS,0
OF,IN,0
A,DT,0
SUBSET,NN,0
OF,IN,0
TOTAL,JJ,0
PHOSPHORUS,NN,0
CALLED,VBN,0
DISSOLVED,VBN,0
REACTIVE,JJ,0
PHOSPHORUS,NNS,0
HAVE,VBP,0
MORE,RBR,0
THAN,IN,0
DOUBLED,VBN,0
OVER,IN,0
THE,DT,0
SAME,JJ,0
TIME,NN,0
PERIOD,NN,0
î,NNP,0
TAYLOR,NNP,0
SAID,VBD,0
IN,IN,0
HER,PRP$,0
EMAIL,NN,0
.,.,0
ìIT,NNP,0
IS,VBZ,0
DISSOLVED,VBN,0
REACTIVE,JJ,0
PHOSPHORUS,NN,0
NOT,RB,0
TOTAL,JJ,0
PHOSPHORUS,NN,0
WHICH,WDT,0
FEEDS,VBZ,0
THE,DT,0
CYANOBACTERIA,NN,0
.,.,0
MS.,NNP,0
CLOVER,NNP,0
-,HYPH,0
ADAMSí,NN,0
COMMENTS,NNS,0
ABOUT,IN,0
TOTAL,JJ,0
PHOSPHORUS,NN,0
IN,IN,0
THE,DT,0
RAISIN,NNP,0
WHILE,IN,0
TRUE,JJ,0
HAVE,VBP,0
NOTHING,NN,0
TO,TO,0
DO,VB,0
WITH,IN,0
THE,DT,0
CYANOBACTERIA,NN,0
THAT,WDT,0
PRODUCES,VBZ,0
THE,DT,0
MICROCYSTIN,JJ,0
TOXIN,NN,0
.,.,0
î,NNP,0
SOME,DT,0
SCIENTISTS,NNS,0
AND,CC,0
ENVIRONMENTAL,JJ,0
ADVOCATES,NNS,0
CONTEND,VBP,0
FARM,NN,0
PROGRAMS,NNS,0
WONíT,PRP,0
BE,VB,0
ENOUGH,JJ,0
TO,TO,0
SOLVE,VB,0
THE,DT,0
ALGAE,NN,0
PROBLEM,NN,0
UNLESS,IN,0
ALL,DT,0
FARMS,NNS,0
ARE,VBP,0
REQUIRED,VBN,0
TO,TO,0
PARTICIPATE,VB,0
.,.,0
STILL,RB,0
MICHIGANíS,NNP,0
IMPAIRED,VBN,0
-,HYPH,0
WATER,NN,0
DESIGNATION,NN,0
UNDER,IN,0
THE,DT,0
CLEAN,NNP,0
WATER,NNP,0
ACT,NNP,0
IS,VBZ,0
ìA,RB,0
CRUCIAL,JJ,0
AND,CC,0
ENCOURAGING,VBG,0
FIRST,JJ,0
STEPî,NN,0
BECAUSE,IN,0
IT,PRP,0
MAKES,VBZ,0
A,DT,0
CLEANUP,NN,0
ENFORCEABLE,NN,0
UNDER,IN,0
FEDERAL,JJ,0
LAW,NN,0
SAID,VBD,0
MIKE,NNP,0
SHRIBERG,NNP,0
GREAT,NNP,0
LAKES,NNP,0
REGIONAL,JJ,0
EXECUTIVE,JJ,0
DIRECTOR,NN,0
FOR,IN,0
THE,DT,0
NATIONAL,NNP,0
WILDLIFE,NNP,0
FEDERATION,NNP,0
.,.,0
ìTODAYíS,NNP,0
ACTION,NN,0
NEEDS,VBZ,0
TO,TO,0
BE,VB,0
A,DT,0
CATALYST,NN,0
FOR,IN,0
THE,DT,0
U.S.,NNP,0
EPA,NNP,0
AND,CC,0
STATES,NNS,0
OF,IN,0
MICHIGAN,NNP,0
OHIO,NNP,0
AND,CC,0
INDIANA,NNP,0
TO,TO,0
ACT,VB,0
WITH,IN,0
URGENCY,NN,0
TO,TO,0
CRAFT,VB,0
AND,CC,0
IMPLEMENT,VB,0
A,DT,0
POLLUTION,NN,0
-,HYPH,0
REDUCTION,NN,0
PLAN,NN,0
THAT,WDT,0
PROTECTS,VBZ,0
OUR,PRP$,0
WATERS,NNS,0
FROM,IN,0
HARMFUL,JJ,0
ALGAL,JJ,0
BLOOMS,NNS,0
î,NNP,0
SHRIBERG,NNP,0
SAID,VBD,0
.,.,0
A,DT,0
FARM,NN,0
GROUP,NN,0
SAID,VBD,0
THE,DT,0
DESIGNATION,NN,0
WAS,VBD,0
UNNECESSARY,JJ,0
AND,CC,0
WOULDNíT,NNP,0
SOLVE,VB,0
THE,DT,0
ALGAE,NN,0
PROBLEM,NN,0
.,.,0
ìINSTEAD,CD,0
OF,IN,0
ENCOURAGING,VBG,0
CONSTRUCTIVE,JJ,0
SOLUTIONS,NNS,0
TODAYíS,JJ,0
ANNOUNCEMENT,NN,0
SETS,VBZ,0
THE,DT,0
TABLE,NN,0
FOR,IN,0
EVEN,RB,0
MORE,JJR,0
GOVERNMENT,NN,0
MANDATES,NNS,0
LARGELY,RB,0
DRIVEN,VBN,0
BY,IN,0
FRINGE,NN,0
GROUPS,NNS,0
OUT,RP,0
TO,TO,0
DISMANTLE,VB,0
MICHIGAN,NNP,0
AGRICULTURE,NN,0
î,NNP,0
SAID,VBD,0
JIM,NNP,0
BYRUM,NNP,0
PRESIDENT,NN,0
OF,IN,0
THE,DT,0
MICHIGAN,NNP,0
AGRI,NNP,0
-,HYPH,0
BUSINESS,NNP,0
ASSOCIATION,NNP,0
.,.,0
THE,DT,0
ASSOCIATED,NNP,0
PRESS,NNP,0
CONTRIBUTED,VBD,0
TO,IN,0
THIS,DT,0
REPORT,NN,0
.,.,0
A,DT,0
NEW,JJ,0
STUDY,NN,0
BY,IN,0
ROCHESTER,NNP,0
INSTITUTE,NNP,0
OF,IN,0
TECHNOLOGY,NNP,0
THAT,IN,0
INVENTORIES,NNS,0
AND,CC,0
TRACKS,VBZ,0
HIGH,JJ,0
CONCENTRATIONS,NNS,0
OF,IN,0
PLASTIC,NN,0
IN,IN,0
THE,DT,0
GREAT,NNP,0
LAKES,NNPS,0
COULD,MD,0
HELP,VB,0
INFORM,VB,0
CLEANUP,JJ,0
EFFORTS,NNS,0
AND,CC,0
TARGET,VB,0
POLLUTION,NN,0
PREVENTION,NN,0
.,.,0
<,XX,0
P,NN,0
>,XX,0
A,DT,0
NEW,JJ,0
STUDY,NN,0
BY,IN,0
ROCHESTER,NNP,0
INSTITUTE,NNP,0
OF,IN,0
TECHNOLOGY,NNP,0
THAT,IN,0
INVENTORIES,NNS,0
AND,CC,0
TRACKS,VBZ,0
HIGH,JJ,0
CONCENTRATIONS,NNS,0
OF,IN,0
PLASTIC,NN,0
IN,IN,0
THE,DT,0
GREAT,NNP,0
LAKES,NNPS,0
COULD,MD,0
HELP,VB,0
INFORM,VB,0
CLEANUP,JJ,0
EFFORTS,NNS,0
AND,CC,0
TARGET,VB,0
POLLUTION,NN,0
PREVENTION.</P,XX,0
>,XX,0
A,DT,0
NEW,JJ,0
STUDY,NN,0
BY,IN,0
ROCHESTER,NNP,0
INSTITUTE,NNP,0
OF,IN,0
TECHNOLOGY,NNP,0
THAT,IN,0
INVENTORIES,NNS,0
AND,CC,0
TRACKS,VBZ,0
HIGH,JJ,0
CONCENTRATIONS,NNS,0
OF,IN,0
PLASTIC,NN,0
IN,IN,0
THE,DT,0
GREAT,NNP,0
LAKES,NNPS,0
COULD,MD,0
HELP,VB,0
INFORM,VB,0
CLEANUP,JJ,0
EFFORTS,NNS,0
AND,CC,0
TARGET,VB,0
POLLUTION,NN,0
PREVENTION,NN,0
.,.,0
RESEARCHERS,NNS,0
FOUND,VBD,0
THAT,IN,0
NEARLY,RB,0
METRIC,JJ,0
TONS,NNS,0
í,NNS,0
OR,CC,0
22,CD,0
MILLION,CD,0
POUNDS,NNS,0
í,NNS,0
OF,IN,0
PLASTIC,NN,0
DEBRIS,NN,0
ENTER,VBP,0
THE,DT,0
GREAT,NNP,0
LAKES,NNPS,0
EVERY,DT,0
YEAR,NN,0
FROM,IN,0
THE,DT,0
UNITED,NNP,0
STATES,NNP,0
AND,CC,0
CANADA,NNP,0
.,.,0
MATTHEW,NNP,0
HOFFMAN,NNP,0
ASSISTANT,NN,0
PROFESSOR,NN,0
IN,IN,0
RITíS,NNP,0
SCHOOL,NNP,0
OF,IN,0
MATHEMATICAL,NNP,0
SCIENCES,NNPS,0
IS,VBZ,0
THE,DT,0
LEAD,JJ,1
AUTHOR,NN,0
OF,IN,0
ìINVENTORY,NN,0
AND,CC,0
TRANSPORT,NNP,0
OF,IN,0
PLASTIC,NNP,0
DEBRIS,NNP,0
IN,IN,0
THE,DT,0
LAURENTIAN,NNP,0
GREAT,NNP,0
LAKES,NNPS,0
î,NNP,0
WHICH,WDT,0
WILL,MD,0
RUN,VB,0
IN,IN,0
AN,DT,0
UPCOMING,JJ,0
ISSUE,NN,0
OF,IN,0
MARINE,NNP,0
POLLUTION,NNP,0
BULLETIN,NNP,0
.,.,0
ìTHIS,XX,0
STUDY,NN,0
IS,VBZ,0
THE,DT,0
FIRST,JJ,0
PICTURE,NN,0
OF,IN,0
THE,DT,0
TRUE,JJ,0
SCALE,NN,0
OF,IN,0
PLASTIC,JJ,0
POLLUTION,NN,0
IN,IN,0
THE,DT,0
GREAT,NNP,0
LAKES,NNPS,0
î,NNP,0
HOFFMAN,NNP,0
SAID,VBD,0
.,.,0
HOFFMAN,NNP,0
USED,VBD,0
COMPUTER,NN,0
SIMULATIONS,NNS,0
TO,TO,0
FOLLOW,VB,0
THE,DT,0
VOLUME,NN,0
OF,IN,0
PLASTIC,JJ,0
DEBRIS,NN,0
MOVING,VBG,0
ACROSS,IN,0
STATE,NN,0
AND,CC,0
INTERNATIONAL,JJ,0
BOUNDARIES,NNS,0
í,RB,0
FROM,IN,0
ILLINOIS,NNP,0
TO,IN,0
MICHIGAN,NNP,0
AND,CC,0
FROM,IN,0
CANADA,NNP,0
TO,IN,0
THE,DT,0
UNITED,NNP,0
STATES,NNP,0
.,.,0
EARLIER,JJR,0
STUDIES,NNS,0
ESTIMATE,VBP,0
TO,TO,0
METRIC,JJ,0
TONS,NNS,0
OF,IN,0
PLASTICS,NNS,0
ENTER,VBP,0
THE,DT,0
OCEANS,NNS,0
ALONG,IN,0
THE,DT,0
U.S.,NNP,0
COASTLINE,NN,0
HE,PRP,0
SAID,VBD,0
.,.,0
IN,IN,0
THEIR,PRP$,0
STUDY,NN,0
HOFFMAN,NNP,0
AND,CC,0
CO,NN,0
-,NN,0
AUTHOR,NN,0
ERIC,NNP,0
HITTINGER,NNP,0
ASSISTANT,NN,0
PROFESSOR,NN,0
OF,IN,0
PUBLIC,JJ,0
POLICY,NN,0
AT,IN,0
RIT,NNP,0
REPORT,VBP,0
THAT,IN,0
HALF,NN,0
OF,IN,0
THE,DT,0
PLASTIC,JJ,0
POLLUTION,NN,0
ENTERING,VBG,0
THE,DT,0
GREAT,NNP,0
LAKES,NNPS,0
í,RB,0
METRICS,NNS,0
TONS,NNS,0
A,DT,0
YEAR,NN,0
í,NNS,0
GOES,VBZ,0
INTO,IN,0
LAKE,NNP,0
MICHIGAN,NNP,0
FOLLOWED,VBN,0
BY,IN,0
LAKE,NNP,0
ERIE,NNP,0
WITH,IN,0
METRIC,JJ,0
TONS,NNS,0
AND,CC,0
LAKE,NNP,0
ONTARIO,NNP,0
WITH,IN,0
METRIC,JJ,0
TONS,NNS,0
.,.,0
LAKE,NNP,0
HURON,NNP,0
RECEIVES,VBZ,0
600,CD,0
METRIC,JJ,0
TONS,NNS,0
OF,IN,0
PLASTIC,NN,0
AND,CC,0
LAKE,NNP,0
SUPERIOR,NNP,0
32,CD,0
METRIC,JJ,0
TONS,NNS,0
A,DT,0
YEAR,NN,0
.,.,0
ESTIMATES,NNS,0
OF,IN,0
SURFACE,NN,0
MICROPLASTICS,NNS,0
ENTERING,VBG,0
THE,DT,0
LAKES,NNS,0
EACH,DT,0
YEAR,NN,0
SHOW,VBP,0
4.41,CD,0
METRIC,JJ,0
TONS,NNS,0
IN,IN,0
LAKE,NNP,0
ERIE,NNP,0
1.44,CD,0
METRIC,JJ,0
TONS,NNS,0
IN,IN,0
LAKE,NNP,0
HURON,NNP,0
AND,CC,0
0.0211,NFP,0
METRIC,JJ,0
TON,NN,0
IN,IN,0
LAKE,NNP,0
SUPERIOR,NNP,0
.,.,0
PLASTIC,JJ,0
POLLUTION,NN,0
IN,IN,0
LAKE,NNP,0
MICHIGAN,NNP,0
IS,VBZ,0
APPROXIMATELY,RB,0
THE,DT,0
EQUIVALENT,NN,0
OF,IN,0
100,CD,0
OLYMPIC,JJ,0
-,HYPH,0
SIZED,JJ,0
POOLS,NNS,0
FULL,JJ,0
OF,IN,0
PLASTIC,JJ,0
BOTTLES,NNS,0
DUMPED,VBN,0
INTO,IN,0
THE,DT,0
LAKE,NN,0
EVERY,DT,0
YEAR,NN,0
HITTINGER,NNP,0
SAID,VBD,0
WHEREAS,IN,0
THE,DT,0
YEARLY,JJ,0
AMOUNT,NN,0
OF,IN,0
PLASTIC,NN,0
IN,IN,0
LAKE,NNP,0
ONTARIO,NNP,0
EQUATES,VBZ,0
TO,IN,0
28,CD,0
OLYMPIC,JJ,0
-,HYPH,0
SIZED,JJ,0
POOLS,NNS,0
FULL,JJ,0
OF,IN,0
PLASTIC,JJ,0
BOTTLES,NNS,0
.,.,0
PRIOR,JJ,0
OBSERVATIONAL,JJ,0
STUDIES,NNS,0
MEASURED,VBD,0
LOCALIZED,JJ,0
CONCENTRATIONS,NNS,0
OF,IN,0
PLASTIC,JJ,0
POLLUTION,NN,0
IN,IN,0
THE,DT,0
OPEN,JJ,0
WATER,NN,0
TRIBUTARIES,NNS,0
AND,CC,0
ALONG,IN,0
THE,DT,0
SHORELINES,NNS,0
.,.,0
THE,DT,0
NEW,JJ,0
STUDY,NN,0
APPLIED,VBD,0
MATHEMATICAL,JJ,0
MODELING,NN,0
FOR,IN,0
THE,DT,0
FIRST,JJ,0
TIME,NN,0
TO,TO,0
EXTEND,VB,0
THE,DT,0
SCOPE,NN,0
OF,IN,0
THE,DT,0
PROBLEM,NN,0
OVER,IN,0
TIME,NN,0
AND,CC,0
SPATIAL,JJ,0
SCALES,NNS,0
.,.,0
THE,DT,0
INVENTORY,NN,0
GIVES,VBZ,0
FULL,JJ,0
MASS,NN,0
ESTIMATES,NNS,0
ON,IN,0
THE,DT,0
ENTIRE,JJ,0
CONNECTED,JJ,0
LAKE,NN,0
SYSTEM,NN,0
AND,CC,0
MAPS,VBZ,0
PLASTIC,JJ,0
DEBRIS,NN,0
MOVING,VBG,0
BETWEEN,IN,0
LAKES,NNS,0
AND,CC,0
ACROSS,IN,0
INTERSTATE,JJ,0
AND,CC,0
INTERNATIONAL,JJ,0
BORDERS,NNS,0
.,.,0
THE,DT,0
RESULTS,NNS,0
PROVIDE,VBP,0
ENVIRONMENTALLY,RB,0
REALISTIC,JJ,0
CONCENTRATIONS,NNS,0
OF,IN,0
PLASTIC,NN,0
IN,IN,0
THE,DT,0
GREAT,NNP,0
LAKES,NNPS,0
.,.,0
FINDINGS,NNS,0
OF,IN,0
THE,DT,0
STUDY,NN,0
SHOW,NN,0
DEBRIS,NN,0
TRAVELS,NNS,0
DIFFERENTLY,RB,0
IN,IN,0
THE,DT,0
GREAT,NNP,0
LAKES,NNPS,0
THAN,IN,0
IN,IN,0
THE,DT,0
OCEAN,NN,0
.,.,0
INSTEAD,RB,0
OF,IN,0
THE,DT,0
FLOATING,VBG,0
ìGARBAGE,NN,0
PATCHESî,NNP,0
FOUND,VBN,0
IN,IN,0
THE,DT,0
OCEAN,NN,0
PLASTIC,NN,0
IN,IN,0
THE,DT,0
GREAT,NNP,0
LAKES,NNPS,0
IS,VBZ,0
CARRIED,VBN,0
BY,IN,0
PERSISTENT,JJ,0
WINDS,NNS,0
AND,CC,0
LAKE,NN,0
CURRENTS,NNS,0
TO,IN,0
THE,DT,0
SHORE,NN,0
í,NNS,0
OFTEN,RB,0
WASHING,VBG,0
UP,RP,0
IN,IN,0
ANOTHER,DT,0
STATE,NN,0
OR,CC,0
COUNTRY,NN,0
HOFFMAN,NNP,0
SAID,VBD,0
.,.,0
PLASTIC,JJ,0
ACCOUNTS,NNS,0
FOR,IN,0
ABOUT,RB,0
80,CD,0
PERCENT,NN,0
OF,IN,0
THE,DT,0
LITTER,NN,0
ON,IN,0
THE,DT,0
SHORELINES,NNS,0
OF,IN,0
THE,DT,0
GREAT,NNP,0
LAKES,NNPS,0
.,.,0
THE,DT,0
STUDY,NN,0
QUANTIFIES,VBZ,0
DENSE,JJ,0
PLASTIC,NN,0
THAT,WDT,0
QUICKLY,RB,0
SINKS,VBZ,0
AND,CC,0
SURFACE,NN,0
PLASTICS,NNS,0
LIKE,IN,0
MICROBEADS,CD,0
FRAGMENTS,NNS,0
AND,CC,0
PELLETS,NNS,0
PLASTIC,NN,0
LINE,NN,0
AND,CC,0
STYROFOAM,NNP,0
WHICH,WDT,0
COULD,MD,0
BE,VB,0
CONSUMED,VBN,0
BY,IN,0
WILDLIFE,NN,0
AND,CC,0
POTENTIALLY,RB,0
ENTER,VB,0
THE,DT,0
FOOD,NN,0
CHAIN,NN,0
.,.,0
MAJOR,JJ,0
POPULATION,NN,0
CENTERS,NNS,0
ARE,VBP,0
THE,DT,0
PRIMARY,JJ,0
SOURCES,NNS,0
OF,IN,0
PLASTIC,JJ,0
POLLUTION,NN,0
IN,IN,0
THE,DT,0
GREAT,NNP,0
LAKES,NNP,0
SYSTEM,NN,0
WITH,IN,0
CHICAGO,NNP,0
TORONTO,NNP,0
CLEVELAND,NNP,0
AND,CC,0
DETROIT,NNP,0
RELEASING,VBG,0
MORE,JJR,0
PLASTIC,JJ,0
PARTICLES,NNS,0
THAN,IN,0
ACCUMULATE,VB,0
ON,IN,0
THEIR,PRP$,0
SHORELINES,NNS,0
.,.,0
ìMOST,NNP,0
OF,IN,0
THE,DT,0
PARTICLES,NNS,0
FROM,IN,0
CHICAGO,NNP,0
AND,CC,0
MILWAUKEE,NNP,0
END,VB,0
UP,RP,0
ACCUMULATING,VBG,0
ON,IN,0
THE,DT,0
EASTERN,JJ,0
SHORES,NNS,0
OF,IN,0
LAKE,NNP,0
MICHIGAN,NNP,0
WHILE,IN,0
THE,DT,0
PARTICLES,NNS,0
FROM,IN,0
DETROIT,NNP,0
AND,CC,0
CLEVELAND,NNP,0
END,VBP,0
UP,RP,0
ALONG,IN,0
THE,DT,0
SOUTHERN,JJ,0
COAST,NN,0
OF,IN,0
THE,DT,0
EASTERN,JJ,0
BASIN,NNP,0
OF,IN,0
LAKE,NNP,0
ERIE,NNP,0
î,NNP,0
HOFFMAN,NNP,0
SAID,VBD,0
.,.,0
ìPARTICLES,NNS,0
RELEASED,VBD,0
FROM,IN,0
TORONTO,NNP,0
APPEAR,VBP,0
TO,TO,0
ACCUMULATE,VB,0
ON,IN,0
THE,DT,0
SOUTHERN,JJ,0
COAST,NN,0
OF,IN,0
LAKE,NNP,0
ONTARIO,NNP,0
INCLUDING,VBG,0
AROUND,IN,0
ROCHESTER,NNP,0
AND,CC,0
SODUS,NNP,0
BAY,NNP,0
î,NNP,0
HE,PRP,0
SAID,VBD,0
.,.,0
ESTIMATES,NNS,0
OF,IN,0
PLASTIC,JJ,0
POLLUTION,NN,0
THROUGHOUT,IN,0
THE,DT,0
GREAT,NNP,0
LAKES,NNPS,0
WERE,VBD,0
DERIVED,VBN,0
USING,VBG,0
POPULATION,NN,0
DYNAMICS,NNS,0
WITHIN,IN,0
62,CD,0
MILES,NNS,0
OF,IN,0
THE,DT,0
SHORES,NNS,0
AND,CC,0
HYDRODYNAMIC,JJ,0
MODELING,NN,0
TO,TO,0
SIMULATE,VB,0
THE,DT,0
DISTRIBUTION,NN,0
OF,IN,0
PLASTIC,JJ,0
DEBRIS,NN,0
